category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating
YuMum,Shahi Paneer With 2 Baby Naan,₹249,"Richly flavored paneer with a hint of spice, cooked in a creamy sauce with the fragrant aroma of saffron.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Bhel Puri,₹89,"A spicy and tangy dish made with a mixed of puffed rice, spices and chutney.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Bun Maska,₹99,"A soft, fluffy bun stuffed with a flavorful and aromatic mixture of vegetables, spices, and mashed potatoes. A delicious vegetarian snack with a perfect blend of",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Cheese Vada Pav,₹99,,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Chole Bhature,₹199,"A rich and flavorful curry made with chickpeas and served with crispy, puffed bread.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Chole Kulche,₹189,"A delicious and spicy curry made with chickpeas and soft, buttery bread with perfect for a satisfying meal.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Vada Pav,₹79,"A crispy, golden brown, spicy and flavorful combination of soft and spongy vada and a creamy, zesty and tangy pavan.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Dhokla..,₹79,"Soft, spongy Gujarati snack made from fermented rice and chickpea flour batter. Enjoy its tangy-sweet flavor and aromatic spices.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Helicopter Bhel,₹99,"A delectable combination of crispy chana dal vadas and crunchy vegetables served in a cone-shaped puff pastry, the Helicopter Bhalla is a fun",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Hing Kachori With Aloo Sabji (2 Pcs),₹149,"A delectable combination of deep fried kachori stuffed with a spicy potato and aromatic hing mixture, served with a side of spiced potatoes and onion.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Masala Maggi,₹129,"A delicious blend of maggi noodles, mixed vegetables and spices, perfect for a light and filling meal.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Plain Maggi,₹99,"A traditional Asian dish made with noodles, vegetables and spices. This dish is perfect for those who love a little spice in their meal.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Pav Bhaji,₹219,"A spicy and flavorful veg dish made with a variety of vegetables and spices, served in a warm and soft bread roll.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Poha,₹149,"A crispy and delicious Indian snack made with flattened rice (poha), spices and a variety of vegetables. A light and crispy snack that is perfect",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Sabudana Vada,₹139,"A traditional Indian snack made with taro [sabudana], mashed and shaped into a crispy vada. Served with a tangy chutney.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Veg Cutlet,₹129,"Crisp and savory, these vegetarian cutlets are a delicious snack made with a blend of vegetables and spices.  : Crisp",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Achari Chaap,₹199,Achar flavored tender chaap with a zesty twist of spice. A flavorful dish that is perfect for a quick bite.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Soya Chaap Tikka,₹199,Crispy and juicy soya chaap pieces marinated in a tangy and spicy marinade with a hint of mint.,Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Hariyali Chaap,₹199,"A mouth watering dish made with fresh vegetables, spices and herbs. A delicious veg dish that is perfect for any occasion.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Malai Chaap,₹199,"Crispy, succulent chaap infused with a creamy and aromatic malai sauce this dish is a must have for chaap lovers.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Stuffed Afghani Chaap,₹219,[Veg preparation]A delectable and flavourful dish made with minced meat cooked in a rich gravy with aromatic spices and garnished with fresh herbs.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Irani Chaap,₹219,"A quintessential Mumbai snack that you'd find in every street, chaap is a crunchy and crispy dish made with chickpeas and spices. The dish",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Dahi Ke Sholey,₹219,"A delicious dish made with fresh, soft paneer cubes in a creamy yogurt sauce with hints of spices. A perfect dish to share with your loved ones.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Dahi Ke Kebab,₹219,"A succulent kebab made with a blend of fresh vegetables and spices, cooked in a creamy yoghurt sauce, making it a rich and flavorful dish.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Mushroom Galouti Kebab,₹249,"A classic kebab made with fresh mushrooms, onion and spices, served with a side of mint chutney and tomato sauce.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Hara Bhara Kebab,₹219,"A succulent kebab made with fresh spinach and paneer, cooked in the tandoor. A perfect blend of fresh and smoky flavors.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Subz Seekh Kebab,₹219,"A succulent, flavorful veg kebab made with a blend of chopped vegetables, cooked to perfection and infused with aromatic spices. Perfect for those looking for a",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Cheese Corn Balls,₹219,Cheese corn balls are deep fried balls made with corn flour and cheese. The cheese gives it a rich and creamy taste while the corn flour gives it.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Cheese Nachos,₹199,"A crispy, cheesy snack that is perfect for any occasion. Crispy tortilla chips topped with a generous helping of melted cheese and a variety of delicious toppings.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,White Sauce Pasta,₹249,"A hearty meal with a mix of vegetables and pasta, tossed in a delicious sauce. A perfect choice for pasta lovers.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Pink Sauce Pasta,₹249,"Our pink sauce pasta is a delightful mixed of colourful, tangy and spicy flavours. It is a delectable blend of fusilli pasta rich tomato sauce.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Red Sauce Pasta,₹249,"A creamy red pasta sauce made with fresh tomatoes and basil, perfect for a quick and satisfying pasta meal.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Achari Paneer Tikka,₹249,"A classic North Indian dish, Achari paneer tikka is a mouthwatering starter that combines the pungent flavor of pickled spices with the",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Hariyali Paneer Tikka,₹249,,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Special Malai Paneer Tikka,₹249,"A luscious paneer tikka topped with a generous coating of malai sauce, creating a perfect balance of sweet and savory flavors.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Mushroom Tikka,₹249,"A classic North Indian dish, the mushroom tikka are a rich and flavorful appetizer or snack.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Paneer Tikka,₹249,A tempting platter of tender chunks of paneer marinated in a delicious blend of spices and grilled to perfection. The rich flavors of the dish will keep,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Aloo Tikki Chaat,₹149,"Crunchy and spicy, these crispy potato patties are topped with tangy chutneys and a sprinkle of chaat masala.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Aloo Tikki With Chole,₹179,"Crisp and flavorful potato patties filled with a flavorful chickpea curry make for a tasty, satisfying meal.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Dahi Bhalla,₹129,A rich and creamy dish made with soft and fluffy dumplings served with a tangy and spicy yoghurt sauce. A perfect accompaniment for a meal.,Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Gol Gappe,₹79,"A crunchy, light, and flavorful street snack made with a crispy, fried shell filled with a savory blend of spices and served with a tangy, sweet",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Papdi Chaat,₹129,"A delightful medley of crisp papadums, sweet and tangy chutneys, and a medley.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Raj Kachori,₹179,"A crispy and flaky pastry filled with a savory mixture of chickpeas, potatoes, and spices.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Cheese Corn Sandwich,₹279,"A crispy sandwich filled with cheese and corn, the perfect party snack or a light meal.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Club Sandwich,₹249,"A classic and filling sandwich with crunchy bread, juicy chicken and creamy mayonnaise.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Fruit Sandwich,₹299,Enjoy a fresh and delicious fruit sandwich a light and refreshing snack that will satisfy your hunger pangs with its sweet and tangy flavours. This sandwich contains.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Veg Grilled Sandwich,₹199,"A delicious veg sandwich, grilled to perfection and served with a side of salad and fries. The perfect comfort food for any occasion.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Gulab Jamun,₹49,"A delicious and traditional Indian dessert made with a sweet, creamy and spongy dough, cooked in a rich and aromatic syrup.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Rasmalai,₹69,"A rich and creamy dessert, Rasmalai is a sweet, decadent treat that is a must-try for any sweet tooth. A traditional Indian",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Sponge Rasgulla,₹49,A sweet and creamy dessert with a soft and spongy texture that is made with rasgulla and is flavored with cardamom and saffron.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Buttermilk [200ml],₹99,A tangy and refreshing buttermilk that is perfect for a hot summer day. This drink is a popular street food in India that can be enjoyed at any time,Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Fresh Lime Soda,₹89,"A tangy beverage with a refreshing burst of citrus, the Fresh Lime Soft Drink is a popular choice among guests. Made with fresh limes and a touch",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Fresh Lime Water,₹69,"A tangy, refreshing drink made with fresh lime and water.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Jaljeera,₹99,"A refreshing beverage made with fresh ingredients, it is perfect for a hot summer day.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Kesar Badam Milk,₹119,"A luscious, creamy beverage made with the rich and decadent flavors of saffron and almonds. A comforting beverage perfect for a soothing evening.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Lemon Tea,₹99,"A bright and refreshing drink that will leave you feeling refreshed. Made with fresh lemon juice and a hint of sugar, this tea is the perfect beverage to",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Aloo Paratha,₹89,A flaky and flavorful paratha stuffed with potatoes and spices. Perfect for a hearty breakfast.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Gobi Paratha,₹99,A soft and fluffy paratha stuffed with cauliflower and a range of Indian spices. It is perfect for a quick and wholesome meal.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Mixed Veg Paratha,₹109,"A delicious, crispy and wholesome paratha filled with a medley of vegetables. Perfect for a quick and filling meal.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Onion Paratha,₹99,Crispy and flaky paratha stuffed with onion and spices makes for a delicious snack or a light meal.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Paneer Paratha,₹119,"A crispy and flaky Indian flatbread made with paneer and a medley of vegetables, spices and herbs.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Shahi Paratha,₹149,A rich and flavourful veg paratha with a blend of aromatic spices and a generous stuffing of paneer the quintessential ingredient in a traditional Indian meal.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Stuffed Paratha,₹119,A delicious and flavourful veg dish with a combination of soft and flaky paratha stuffed with spicy potato and green peas filling.,Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Boondi Raita,₹139,A tangy and flavorful yogurt based dish that is a delightful accompaniment to spicy Indian dishes.,Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Cucumber Salad,₹139,"A refreshing salad made with cucumbers, tomatoes and onions in a light and tangy dressing.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Green Salad,₹124,A fresh and crunchy salad with a flavourful dressing. A perfect side dish for your meal.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Masala Papad,₹69,"A flavourful and spicy papad dish, made with a combination of aromatic spices and fresh vegetables. An ideal side dish for any meal.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Mix Raita,₹179,,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Papad Dry,₹34,"A crispy, tangy and spicy snack made with a mix of papad and spices. It is a perfect combination of tangy and spicy flavors.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Pineapple Raita,₹179,,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Russian Salad,₹149,A refreshing and nutritious salad made with a variety of fresh and crunchy vegetables. It is a popular street food dish that is loved by many.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Cheese Tomato,₹319,Cheese tomato is a mouth watering and flavorful dish made with a delectable combination of cheese and tomatoes. It is an ideal dish for a light,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Kadhai Paneer,₹319,Delightful paneer cooked in a rich and flavorful kadhai gravy wi perfect for a light meal.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Matar Paneer,₹299,A creamy blend of fresh green peas and tender paneer cubes wi cooked in a flavorful tomato gravy.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Palak Paneer,₹299,"A delectable dish made with soft and creamy paneer cooked in a flavorful blend of spinach, spices and herbs. The combination of spinach and paneer.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Paneer Butter Masala,₹319,A classic dish with cubes of fresh paneer cooked in a rich and creamy sauce with a hint of cashew and spices.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Paneer Do Pyaza,₹319,Tender pieces of paneer cooked in a creamy sauce with fresh mushroom. A delectable dish with rich and savory flavors.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Paneer Handi,₹319,A delectable dish that has a rich flavor and texture. A succulent paneer cooked in a rich and creamy gravy that is flavored with aromatic spices.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Paneer Lababdar,₹319,A creamy and rich paneer dish cooked in a delectable gravy made with a variety of spices and herbs. A flavorful dish that is sure to leave you,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Paneer Tikka Masala,₹319,"A classic Indian dish featuring tender pieces of paneer and vegetables, cooked in a fragrant masala gravy. Perfect for a family meal for when you'",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Shahi Paneer,₹299,"A rich and creamy dish made with paneer, tomato, cashew nuts and aromatic spices.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Dal Handi,₹249,"A delightful dish of creamy and aromatic dal in a traditional handi, perfect for sharing with family and friends.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Dal Makhani,₹229,"A creamy and flavorful dish with a rich texture, this dish is a classic North Indian preparation. Flavored with spices, the soft and buttery dal is",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Dal Tadka,₹229,A rich and creamy dish made with a flavorful blend of lentils and spices. A delicious side dish that pairs well with any meal.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Chana Masala,₹249,"A spicy, tangy and flavorful chickpea curry that is perfect for a filling wi wholesome meal.",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Chana Pindi,₹249,,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Diwani Handi,₹279,"A delectable and healthy mixed vegetable dish cooked in a traditional clay pots, Diwani Handi is a perfect blend of flavourful ingredients, including",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Kashmiri Dum Aloo,₹249,"A classic Kashmiri dish made with baby potatoes, cooked in a creamy and aromatic gravy. A perfect accompaniment to any meal.",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Malai Kofta,₹299,"A rich and decadent combination of soft, juicy vegetable koftas, bathed in a luscious cream sauce. A decadent, flavourful dish perfect for",Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Mix Veg,₹179,A medley of assorted vegetables in a flavorful gravy with perfect for a satisfying meal.,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Mushroom Masala,₹289,"Mushroom Mas Masala | Veg | 12 pieces of mushroom cooked in a spicy masala sauce,",Veg,Spicy,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
YuMum,Mushroom Matar,₹279,,Veg,Normal,Foodbay,"Civil Lines, Roorkee Locality, Roorkee",+919720223366,10:00 AM - 11:00 PM,0,3.6
